latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
1.9753,101.5446,332.9,1.4,1.2,2020-01-17,0702,Aqua,MODIS,85,6.03,303.2,36.2,D,0
1.9737,101.5326,332.5,1.3,1.2,2020-01-17,0702,Aqua,MODIS,85,6.03,301.3,35.1,D,0
4.9592,97.2861,317,1,1,2020-01-17,0703,Aqua,MODIS,56,6.03,298.4,7.1,D,0
4.9579,97.2771,315.3,1,1,2020-01-17,0703,Aqua,MODIS,47,6.03,295.9,5.9,D,0
1.9688,101.5498,300.1,3,1.7,2020-01-17,1922,Aqua,MODIS,17,6.03,288.5,18.8,N,0
1.9759,101.5449,316.4,3.6,1.8,2020-01-18,0309,Terra,MODIS,65,6.03,293.2,51.3,D,0
-0.3633,102.7479,311.6,2.6,1.6,2020-01-18,0309,Terra,MODIS,54,6.03,291.5,24.1,D,0
1.37,104.1396,315.9,2.9,1.6,2020-01-18,0606,Aqua,MODIS,46,6.03,292.8,34,D,2
1.3687,104.147,317.8,2.9,1.6,2020-01-18,0606,Aqua,MODIS,52,6.03,292.6,40.3,D,2
0.4599,103.0673,312.4,3.7,1.8,2020-01-18,0606,Aqua,MODIS,0,6.03,292.5,41.3,D,0
1.9678,101.5388,316.1,4.6,2,2020-01-18,0607,Aqua,MODIS,65,6.03,290.8,85.6,D,0
1.9676,101.535,316.5,4.6,2,2020-01-18,0607,Aqua,MODIS,66,6.03,290.8,88.8,D,0
1.6122,101.5742,302.3,1.2,1.1,2020-01-18,1531,Terra,MODIS,48,6.03,291.5,4.1,N,0
-0.033,103.07,320.2,1.1,1,2020-01-18,1531,Terra,MODIS,100,6.03,288.7,18.7,N,0
-0.0343,103.0604,302.7,1.1,1,2020-01-18,1531,Terra,MODIS,51,6.03,289.1,3.8,N,0
0.1692,103.3938,309.3,1,1,2020-01-18,1531,Terra,MODIS,77,6.03,292.9,7.5,N,0
0.2709,102.9529,303.1,1.1,1,2020-01-18,1531,Terra,MODIS,53,6.03,293.1,3.8,N,0
0.8697,101.8728,308,1.2,1.1,2020-01-18,1531,Terra,MODIS,73,6.03,292.8,9.4,N,0
0.8682,101.8621,304.6,1.2,1.1,2020-01-18,1531,Terra,MODIS,61,6.03,292.3,6.5,N,0
0.8794,101.8714,328.7,1.2,1.1,2020-01-18,1531,Terra,MODIS,100,6.03,293.1,33.3,N,0
0.8779,101.8607,318.8,1.2,1.1,2020-01-18,1531,Terra,MODIS,98,6.03,292.5,19.6,N,0
1.3745,104.1638,305.8,1,1,2020-01-18,1531,Terra,MODIS,38,6.03,293.6,4.9,N,2
1.3733,104.1549,326.7,1,1,2020-01-18,1531,Terra,MODIS,100,6.03,293.7,22.9,N,2
1.3822,104.1536,313.6,1,1,2020-01-18,1531,Terra,MODIS,82,6.03,292.4,10,N,2
1.3389,101.521,304.8,1.2,1.1,2020-01-18,1531,Terra,MODIS,62,6.03,292,6.5,N,0
1.9654,101.5425,308.1,1.2,1.1,2020-01-18,1531,Terra,MODIS,63,6.03,292.7,7.8,N,0
1.9639,101.5317,305,1.2,1.1,2020-01-18,1531,Terra,MODIS,19,6.03,292.2,5.8,N,0
1.9768,101.5518,311.8,1.2,1.1,2020-01-18,1531,Terra,MODIS,51,6.03,292.4,10.4,N,0
1.9752,101.541,318.8,1.2,1.1,2020-01-18,1531,Terra,MODIS,98,6.03,292.7,18.6,N,0
1.9737,101.5302,306.2,1.2,1.1,2020-01-18,1531,Terra,MODIS,40,6.03,291.7,6.2,N,0
4.576,103.445,304.7,1,1,2020-01-18,1532,Terra,MODIS,57,6.03,292.6,4.5,N,2
1.3818,104.1548,325.6,1.3,1.1,2020-01-18,1827,Aqua,MODIS,100,6.03,292.3,31.2,N,2
1.3801,104.1661,314.8,1.3,1.1,2020-01-18,1827,Aqua,MODIS,86,6.03,292.8,16.3,N,2
0.1756,103.3907,303,1.4,1.2,2020-01-18,1827,Aqua,MODIS,53,6.03,291.3,6.3,N,0
-0.0329,103.0751,301.8,1.4,1.2,2020-01-18,1827,Aqua,MODIS,44,6.03,288.8,6.4,N,0
-3.8063,103.8204,302.5,1.2,1.1,2020-01-18,1828,Aqua,MODIS,50,6.03,291.4,4.4,N,0
5.9418,100.724,316.2,1,1,2020-01-19,0351,Terra,MODIS,67,6.03,297,7.1,D,0
4.5126,101.0388,318.2,1,1,2020-01-19,0351,Terra,MODIS,50,6.03,298.3,6.7,D,2
4.3815,101.1155,312.6,1,1,2020-01-19,0351,Terra,MODIS,47,6.03,294.2,4.6,D,0
4.3534,100.9942,314.2,1,1,2020-01-19,0351,Terra,MODIS,0,6.03,297,6,D,2
4.2181,100.7871,313.8,1,1,2020-01-19,0351,Terra,MODIS,66,6.03,296.1,6.6,D,0
3.3712,101.5808,311.2,1.1,1,2020-01-19,0351,Terra,MODIS,15,6.03,286.1,4.6,D,2
3.1897,101.5617,317,1.1,1,2020-01-19,0351,Terra,MODIS,27,6.03,292.6,6.9,D,2
2.9246,101.4855,311.9,1.1,1,2020-01-19,0351,Terra,MODIS,43,6.03,285,4.7,D,2
2.6566,102.0067,313.3,1.1,1.1,2020-01-19,0352,Terra,MODIS,42,6.03,291.8,8.4,D,2
1.9738,101.5754,316.3,1.1,1,2020-01-19,0352,Terra,MODIS,71,6.03,286.4,10.3,D,0
1.9688,101.5447,320.2,1.1,1,2020-01-19,0352,Terra,MODIS,32,6.03,286.4,11.6,D,0
1.6758,103.5336,313.1,1.4,1.2,2020-01-19,0352,Terra,MODIS,58,6.03,293.1,10.4,D,2
1.5062,103.5099,313,1.4,1.2,2020-01-19,0352,Terra,MODIS,33,6.03,292.9,10.2,D,2
1.3694,101.6019,314.6,1.1,1.1,2020-01-19,0352,Terra,MODIS,40,6.03,290,8.9,D,0
0.9776,102.9922,315.7,1.4,1.2,2020-01-19,0352,Terra,MODIS,66,6.03,296.4,13.9,D,0
0.9758,103.0042,314.4,1.4,1.2,2020-01-19,0352,Terra,MODIS,58,6.03,296.1,12.1,D,0
1.0199,102.2945,313.3,1.2,1.1,2020-01-19,0352,Terra,MODIS,57,6.03,294.1,9.4,D,0
0.9484,101.8887,307.2,1.2,1.1,2020-01-19,0352,Terra,MODIS,14,6.03,287.9,5.5,D,0
0.9469,101.8991,312.7,1.2,1.1,2020-01-19,0352,Terra,MODIS,45,6.03,291.4,10.3,D,0
0.7989,101.6568,313.3,1.1,1.1,2020-01-19,0352,Terra,MODIS,37,6.03,293,9,D,0
0.5792,102.9842,313.1,1.4,1.2,2020-01-19,0352,Terra,MODIS,39,6.03,293.2,9.8,D,0
0.5643,101.4413,315,1.1,1.1,2020-01-19,0352,Terra,MODIS,0,6.03,293.2,10.2,D,2
0.2689,102.9523,315.7,1.4,1.2,2020-01-19,0352,Terra,MODIS,13,6.03,294,9.1,D,0
0.1591,103.1463,312.3,1.4,1.2,2020-01-19,0352,Terra,MODIS,48,6.03,294.7,11.8,D,0
0.0841,102.8148,317.4,1.4,1.2,2020-01-19,0352,Terra,MODIS,50,6.03,295.5,16.7,D,0
0.0706,102.764,311.2,1.3,1.1,2020-01-19,0352,Terra,MODIS,42,6.03,293.6,10.6,D,0
-0.0347,103.0676,318.2,1.4,1.2,2020-01-19,0352,Terra,MODIS,74,6.03,293.7,18.5,D,0
0.0285,102.4311,313.6,1.3,1.1,2020-01-19,0352,Terra,MODIS,37,6.03,295.1,8.8,D,0
-0.3811,102.7794,309.3,1.4,1.2,2020-01-19,0352,Terra,MODIS,29,6.03,289.7,7,D,0
-6.9905,106.5532,318.9,1.3,1.1,2020-01-19,0647,Aqua,MODIS,32,6.03,300.3,12.4,D,2
-6.1066,105.4268,310.3,1.2,1.1,2020-01-19,0647,Aqua,MODIS,35,6.03,295.4,7.2,D,3
-3.357,104.5282,323.5,1.1,1.1,2020-01-19,0648,Aqua,MODIS,75,6.03,296,15.3,D,0
-3.3961,104.2308,315.2,1.1,1,2020-01-19,0648,Aqua,MODIS,40,6.03,295.3,7,D,0
-1.3668,103.6231,315.5,1.1,1,2020-01-19,0648,Aqua,MODIS,55,6.03,296.3,8.9,D,0
-1.0615,103.2386,317.2,1.1,1,2020-01-19,0648,Aqua,MODIS,44,6.03,294.6,8.9,D,0
-0.3801,102.7326,324.5,1,1,2020-01-19,0649,Aqua,MODIS,32,6.03,301.1,12.2,D,0
-0.2788,102.4142,322.4,1,1,2020-01-19,0649,Aqua,MODIS,36,6.03,301.6,11,D,0
0.0079,102.4188,322,1,1,2020-01-19,0649,Aqua,MODIS,51,6.03,298.9,12.1,D,0
0.0659,102.757,321.2,1,1,2020-01-19,0649,Aqua,MODIS,49,6.03,299.6,12.4,D,0
-0.3203,103.1531,317.7,1.1,1,2020-01-19,0649,Aqua,MODIS,0,6.03,296.5,8.4,D,2
0.2396,102.8147,315.2,1,1,2020-01-19,0649,Aqua,MODIS,57,6.03,295.6,6.6,D,0
0.8275,102.2304,316.2,1,1,2020-01-19,0649,Aqua,MODIS,45,6.03,295,7.7,D,0
0.9739,102.9978,319.9,1.1,1,2020-01-19,0649,Aqua,MODIS,15,6.03,298.1,11.6,D,0
0.8765,101.8679,320,1,1,2020-01-19,0649,Aqua,MODIS,69,6.03,292.7,11,D,0
0.8459,101.5897,314.8,1,1,2020-01-19,0649,Aqua,MODIS,0,6.03,294.5,8.5,D,0
1.3737,104.1592,319.7,1.2,1.1,2020-01-19,0649,Aqua,MODIS,42,6.03,292.9,9.6,D,2
1.2814,97.6151,312.3,1.4,1.2,2020-01-19,0649,Aqua,MODIS,41,6.03,295.1,8.8,D,2
1.9716,101.5455,323.7,1,1,2020-01-19,0649,Aqua,MODIS,60,6.03,285.5,13.9,D,0
2.8295,97.652,315,1.3,1.1,2020-01-19,0650,Aqua,MODIS,68,6.03,296.5,10.1,D,0
2.4926,99.5319,312.5,1.1,1,2020-01-19,0650,Aqua,MODIS,62,6.03,294.2,6.6,D,0
2.7344,99.8651,313.9,1,1,2020-01-19,0650,Aqua,MODIS,34,6.03,294.5,5.4,D,0
2.832,97.6571,326.2,1.3,1.1,2020-01-19,0650,Aqua,MODIS,81,6.03,296.6,25.6,D,0
2.8312,97.6636,323.8,1.3,1.1,2020-01-19,0650,Aqua,MODIS,79,6.03,296.6,22.5,D,0
4.8263,100.9109,316.3,1,1,2020-01-19,0650,Aqua,MODIS,68,6.03,298.2,5.3,D,0
1.3747,104.1678,312,2.8,1.6,2020-01-19,1910,Aqua,MODIS,77,6.03,283.8,47.5,N,2
1.3861,104.1644,311.3,2.8,1.6,2020-01-19,1910,Aqua,MODIS,74,6.03,283.9,44.4,N,2
-6.0058,105.9812,315.3,2,1.4,2020-01-20,0259,Terra,MODIS,0,6.03,292,16.1,D,2
5.6416,105.0446,318,1.1,1,2020-01-21,0338,Terra,MODIS,69,6.03,293,12.8,D,3
1.9769,101.5378,326,1,1,2020-01-21,0340,Terra,MODIS,68,6.03,299.5,16.3,D,0
1.9756,101.547,328.6,1,1,2020-01-21,0340,Terra,MODIS,82,6.03,297.6,19.4,D,0
-2.9947,105.5086,316.4,1.4,1.2,2020-01-21,0341,Terra,MODIS,32,6.03,294.2,15.2,D,0
-2.6232,101.1863,311.8,1,1,2020-01-21,0341,Terra,MODIS,24,6.03,290.3,4.9,D,0
-2.1661,104.3571,313,1.2,1.1,2020-01-21,0341,Terra,MODIS,30,6.03,295.8,8.4,D,0
-2.2171,104.6422,312.6,1.2,1.1,2020-01-21,0341,Terra,MODIS,36,6.03,293.7,9.2,D,0
-2.5519,105.4744,315.1,1.4,1.2,2020-01-21,0341,Terra,MODIS,68,6.03,292.9,13.5,D,0
-3.4353,102.1943,314.4,1,1,2020-01-21,0341,Terra,MODIS,56,6.03,293.9,5.9,D,0
-2.761,105.6497,315,1.4,1.2,2020-01-21,0341,Terra,MODIS,25,6.03,293.8,12.7,D,0
-4.0689,105.0267,318.7,1,1,2020-01-21,0635,Aqua,MODIS,50,6.03,298.5,8.3,D,0
-6.1015,105.4242,315.8,1,1,2020-01-21,0635,Aqua,MODIS,65,6.03,300.6,7.8,D,3
-2.8961,105.6961,319.5,1,1,2020-01-21,0636,Aqua,MODIS,44,6.03,300.9,10,D,0
-3.0078,105.7554,313.1,1,1,2020-01-21,0636,Aqua,MODIS,44,6.03,294.2,5.6,D,0
-2.764,106.4859,312.8,1,1,2020-01-21,0636,Aqua,MODIS,23,6.03,293.7,7.1,D,0
5.4494,105.3804,314.5,1.1,1,2020-01-21,0638,Aqua,MODIS,61,6.03,293.7,10.5,D,3
5.6413,104.9789,310.1,1.1,1,2020-01-21,0638,Aqua,MODIS,27,6.03,285.2,8.7,D,3
5.44,105.3818,311.3,1.1,1,2020-01-21,0638,Aqua,MODIS,39,6.03,294.1,7.4,D,3
1.9729,101.5405,304.5,1.7,1.3,2020-01-21,1602,Terra,MODIS,60,6.03,288.6,11.2,N,0
5.7342,100.5016,305.6,1,1,2020-01-21,1856,Aqua,MODIS,65,6.03,294.3,5.3,N,0
5.7355,100.4927,307.9,1,1,2020-01-21,1856,Aqua,MODIS,73,6.03,294.5,6.7,N,0
1.3842,104.1528,312.7,1.6,1.3,2020-01-21,1857,Aqua,MODIS,79,6.03,291.2,19.9,N,2
1.3821,104.1671,319.6,1.6,1.3,2020-01-21,1857,Aqua,MODIS,99,6.03,291.7,32,N,2
1.9716,101.5629,312.1,4,1.9,2020-01-22,0422,Terra,MODIS,64,6.03,292.2,43.6,D,0
1.9668,101.5551,309.2,4,1.9,2020-01-22,0422,Terra,MODIS,23,6.03,291,26.3,D,0
1.4629,101.768,313.6,3.1,1.7,2020-01-22,0720,Aqua,MODIS,27,6.03,292.8,33.6,D,0
1.9784,101.5453,314.4,3.1,1.7,2020-01-22,0720,Aqua,MODIS,64,6.03,292.5,32.6,D,0
3.3377,97.8756,321.9,1.7,1.3,2020-01-22,0720,Aqua,MODIS,69,6.03,300.5,18.8,D,0
1.2831,102.0085,311.5,3.2,1.7,2020-01-22,0720,Aqua,MODIS,39,6.03,290.6,27.6,D,0
1.3767,104.1604,310.5,2.2,1.4,2020-01-22,1507,Terra,MODIS,80,6.03,292.2,26.1,N,2
1.3739,104.1407,305,2.2,1.4,2020-01-22,1507,Terra,MODIS,63,6.03,291.8,14.6,N,2
1.3752,104.1553,319.1,2.2,1.4,2020-01-22,1507,Terra,MODIS,98,6.03,292.3,49,N,2
1.3816,104.1688,305.4,3.8,1.8,2020-01-22,1802,Aqua,MODIS,8,6.03,289.3,34.3,N,2
-7.0125,107.7452,316.3,1.1,1,2020-01-23,0622,Aqua,MODIS,61,6.03,295.4,6,D,2
-7.0507,107.741,320.2,1.1,1,2020-01-23,0622,Aqua,MODIS,53,6.03,297.1,9.3,D,2
0.2197,103.5788,315.7,1.5,1.2,2020-01-23,0624,Aqua,MODIS,66,6.03,295.2,15.1,D,0
0.581,102.9756,314.9,1.6,1.3,2020-01-23,0624,Aqua,MODIS,49,6.03,298.4,13.8,D,0
0.5677,102.9629,316.1,1.6,1.3,2020-01-23,0624,Aqua,MODIS,64,6.03,299.3,16.3,D,0
0.5698,102.9773,316.5,1.6,1.3,2020-01-23,0624,Aqua,MODIS,71,6.03,299,17,D,0
0.5271,102.9982,316.4,1.6,1.3,2020-01-23,0624,Aqua,MODIS,70,6.03,299.1,17.3,D,0
0.5251,102.9905,316.4,1.6,1.3,2020-01-23,0624,Aqua,MODIS,70,6.03,299.3,18.3,D,0
0.3101,102.2907,314.8,1.8,1.3,2020-01-23,0624,Aqua,MODIS,51,6.03,296.3,20.7,D,0
0.2535,102.9381,319.1,1.6,1.3,2020-01-23,0624,Aqua,MODIS,51,6.03,300.4,17.2,D,0
0.2381,103.0641,313.7,1.6,1.3,2020-01-23,0624,Aqua,MODIS,24,6.03,295.6,11.9,D,0
-2.6277,106.1685,318.3,1.1,1.1,2020-01-23,0624,Aqua,MODIS,72,6.03,294.6,11.9,D,0
-2.5094,106.3586,317.9,1.1,1,2020-01-23,0624,Aqua,MODIS,64,6.03,295.7,9.6,D,0
0.1225,102.5917,315.7,1.8,1.3,2020-01-23,0624,Aqua,MODIS,47,6.03,297,18,D,0
0.9739,102.9964,316.8,1.6,1.2,2020-01-23,0625,Aqua,MODIS,69,6.03,299.5,18.2,D,0
0.6279,102.8298,316.7,1.7,1.3,2020-01-23,0625,Aqua,MODIS,30,6.03,297.1,18.4,D,0
1.2784,102.017,312.9,1.9,1.3,2020-01-23,0625,Aqua,MODIS,54,6.03,294.1,16.9,D,0
1.3506,101.8796,313.9,1.9,1.3,2020-01-23,0625,Aqua,MODIS,30,6.03,297.2,16.3,D,0
1.4184,101.6348,314.2,2,1.4,2020-01-23,0625,Aqua,MODIS,63,6.03,295.5,19.8,D,0
1.9787,101.5336,314.3,2,1.4,2020-01-23,0625,Aqua,MODIS,31,6.03,296,20.1,D,0
1.3177,102.4619,304.6,1.2,1.1,2020-01-23,1550,Terra,MODIS,36,6.03,292.4,5.3,N,0
1.3064,102.4526,308.5,1.2,1.1,2020-01-23,1550,Terra,MODIS,74,6.03,291.6,8.6,N,0
1.3388,101.5204,303.8,1.1,1,2020-01-23,1550,Terra,MODIS,56,6.03,292.4,5.4,N,0
1.3758,104.1543,322.5,1.6,1.2,2020-01-23,1550,Terra,MODIS,100,6.03,293.9,35.6,N,2
1.9765,101.5455,305.4,1.1,1,2020-01-23,1550,Terra,MODIS,62,6.03,286.3,7.3,N,0
1.3079,102.4633,327.8,1.2,1.1,2020-01-23,1550,Terra,MODIS,100,6.03,293.1,32.1,N,0
5.6021,100.8345,310.7,1.1,1.1,2020-01-23,1551,Terra,MODIS,81,6.03,292.8,9.9,N,0
6.0116,100.545,305.4,1.1,1,2020-01-23,1551,Terra,MODIS,64,6.03,294.1,4.8,N,0
5.6514,104.9772,308.2,2.1,1.4,2020-01-23,1551,Terra,MODIS,59,6.03,294.8,18.5,N,3
4.7312,102.0208,305.5,1,1,2020-01-23,1844,Aqua,MODIS,64,6.03,292.2,6.7,N,0
5.6475,104.9809,315.7,1.1,1,2020-01-23,1844,Aqua,MODIS,89,6.03,296.6,12.6,N,3
1.9822,101.5507,305.1,1,1,2020-01-23,1845,Aqua,MODIS,54,6.03,293.3,4.8,N,0
1.3774,104.1508,306.3,1.1,1,2020-01-23,1845,Aqua,MODIS,65,6.03,293.7,5.4,N,2
1.376,104.1603,318.4,1.1,1,2020-01-23,1845,Aqua,MODIS,97,6.03,294.5,15.8,N,2
1.314,102.4658,319,1,1,2020-01-23,1845,Aqua,MODIS,98,6.03,292,15.6,N,0
1.3046,102.4586,303.4,1,1,2020-01-23,1845,Aqua,MODIS,53,6.03,291.7,4.2,N,0
1.3033,102.4675,304.1,1,1,2020-01-23,1845,Aqua,MODIS,57,6.03,291.4,4.6,N,0
5.7347,100.4988,324.2,1.6,1.3,2020-01-24,0409,Terra,MODIS,71,6.03,297.1,29.3,D,0
5.7354,100.4923,316.9,1.6,1.3,2020-01-24,0409,Terra,MODIS,55,6.03,296.3,15.7,D,0
5.7332,100.507,318.3,1.6,1.3,2020-01-24,0409,Terra,MODIS,70,6.03,297.6,17,D,0
1.2834,102.0093,314.6,2.5,1.5,2020-01-24,0410,Terra,MODIS,31,6.03,296.6,27.5,D,0
3.2944,97.9617,317.3,1.2,1.1,2020-01-24,0410,Terra,MODIS,54,6.03,299.7,8.6,D,0
2.7517,98.3007,311.9,1.3,1.1,2020-01-24,0410,Terra,MODIS,48,6.03,297.5,5.6,D,2
1.9725,101.5396,319.5,2.3,1.5,2020-01-24,0410,Terra,MODIS,62,6.03,297.9,33,D,0
1.3821,104.1567,320.3,3.8,1.8,2020-01-24,0410,Terra,MODIS,55,6.03,291.7,88.5,D,2
1.3071,102.4487,311.6,2.8,1.6,2020-01-24,0410,Terra,MODIS,0,6.03,292.9,21.6,D,0
1.3034,102.473,316.9,2.8,1.6,2020-01-24,0410,Terra,MODIS,0,6.03,293.4,41.4,D,0
1.423,101.6312,315,2.4,1.5,2020-01-24,0410,Terra,MODIS,59,6.03,297,27.3,D,0
1.2999,102.4671,311.8,2.8,1.6,2020-01-24,0410,Terra,MODIS,0,6.03,293,21.6,D,0
1.2875,102.0262,314.3,2.5,1.5,2020-01-24,0410,Terra,MODIS,40,6.03,296.4,26.5,D,0
0.4653,103.0746,311.4,3.2,1.7,2020-01-24,0411,Terra,MODIS,0,6.03,293.1,31.7,D,0
0.5736,102.9772,316.8,2.1,1.4,2020-01-24,0707,Aqua,MODIS,54,6.03,295.9,25.9,D,0
0.9709,103.0059,315.5,2.2,1.4,2020-01-24,0707,Aqua,MODIS,32,6.03,297.4,22.9,D,0
0.2523,102.9334,321.7,2.1,1.4,2020-01-24,0707,Aqua,MODIS,36,6.03,297.6,30.4,D,0
0.2537,102.9256,319.4,2.1,1.4,2020-01-24,0707,Aqua,MODIS,56,6.03,297,27.1,D,0
1.9689,101.5308,326.1,1.7,1.3,2020-01-24,0708,Aqua,MODIS,42,6.03,304.2,30.1,D,0
1.9081,101.5765,321.1,1.8,1.3,2020-01-24,0708,Aqua,MODIS,29,6.03,303,24.5,D,0
1.9756,101.5511,330.9,1.7,1.3,2020-01-24,0708,Aqua,MODIS,72,6.03,305.5,41.7,D,0
1.9733,101.5357,330.9,1.7,1.3,2020-01-24,0708,Aqua,MODIS,67,6.03,305.9,42.7,D,0
1.971,101.5463,332.6,1.7,1.3,2020-01-24,0708,Aqua,MODIS,84,6.03,305.6,48.9,D,0
2.9884,98.4568,331.8,1.1,1.1,2020-01-24,0708,Aqua,MODIS,84,6.03,303.6,28.5,D,0
1.3725,101.5952,325.2,1.7,1.3,2020-01-24,0708,Aqua,MODIS,50,6.03,303.8,30.6,D,0
5.7315,100.483,323.9,1.7,1.3,2020-01-24,0709,Aqua,MODIS,67,6.03,298.1,26.2,D,0
5.7336,100.4982,340.1,1.7,1.3,2020-01-24,0709,Aqua,MODIS,90,6.03,301.9,71.7,D,0
4.7836,97.1133,315.6,1,1,2020-01-24,0709,Aqua,MODIS,44,6.03,297.4,8.5,D,0
1.3855,104.1495,305.1,3.9,1.8,2020-01-24,1455,Terra,MODIS,4,6.03,290.1,32.5,N,2
1.3793,104.1558,309.8,3.9,1.8,2020-01-24,1455,Terra,MODIS,68,6.03,290.5,59.1,N,2
1.9737,101.5605,314.9,2.7,1.6,2020-01-25,0315,Terra,MODIS,64,6.03,295.5,27.3,D,0
1.9771,101.5368,315.7,2.7,1.6,2020-01-25,0315,Terra,MODIS,66,6.03,295.5,30.3,D,0
1.9144,101.5764,313.8,2.6,1.6,2020-01-25,0315,Terra,MODIS,22,6.03,296.1,25.3,D,0
1.9094,101.5697,313.3,2.6,1.6,2020-01-25,0315,Terra,MODIS,34,6.03,295.7,26,D,0
1.379,104.1635,317.3,1.6,1.3,2020-01-25,0315,Terra,MODIS,37,6.03,296.9,11.6,D,2
1.415,101.6337,313.2,2.6,1.5,2020-01-25,0315,Terra,MODIS,21,6.03,296.1,25.2,D,0
0.9986,102.1644,316.2,2.3,1.5,2020-01-25,0315,Terra,MODIS,37,6.03,297.1,24.3,D,0
-2.2508,106.1163,318.4,1.8,1.3,2020-01-25,0611,Aqua,MODIS,33,6.03,289,22.7,D,0
-2.2457,106.1207,319.2,1.8,1.3,2020-01-25,0611,Aqua,MODIS,59,6.03,289.2,27.7,D,0
-2.2485,106.132,317.9,1.8,1.3,2020-01-25,0611,Aqua,MODIS,49,6.03,289.5,21.3,D,0
1.3034,102.4518,315.9,3,1.7,2020-01-25,0612,Aqua,MODIS,0,6.03,294.2,43.5,D,0
1.3712,104.1382,320.3,2.2,1.4,2020-01-25,0612,Aqua,MODIS,49,6.03,296.5,28,D,2
1.3741,104.1579,324.5,2.2,1.4,2020-01-25,0612,Aqua,MODIS,73,6.03,296.6,42.6,D,2
0.5775,102.9777,312.2,2.8,1.6,2020-01-25,0612,Aqua,MODIS,36,6.03,294.7,26.6,D,0
0.5296,102.9966,310.5,2.8,1.6,2020-01-25,0612,Aqua,MODIS,39,6.03,294.1,23.9,D,0
0.5718,102.9579,311.7,2.8,1.6,2020-01-25,0612,Aqua,MODIS,50,6.03,294.9,28.6,D,0
1.2836,102.0192,314.3,3.3,1.7,2020-01-25,0612,Aqua,MODIS,65,6.03,294.8,39.3,D,0
0.5755,102.9831,310.5,2.8,1.6,2020-01-25,0612,Aqua,MODIS,37,6.03,294.3,23.8,D,0
1.5016,101.7317,312.5,3.4,1.7,2020-01-25,0613,Aqua,MODIS,36,6.03,294.2,35.6,D,0
1.3774,104.1609,325.7,1.1,1,2020-01-25,1537,Terra,MODIS,100,6.03,294,23.1,N,2
1.3761,104.1516,331.8,1.1,1,2020-01-25,1537,Terra,MODIS,100,6.03,294.1,31.2,N,2
0.3473,103.0695,306.8,1,1,2020-01-25,1537,Terra,MODIS,69,6.03,292.7,5.9,N,0
1.3111,102.4724,322.7,1,1,2020-01-25,1538,Terra,MODIS,100,6.03,295.5,19.3,N,0
1.9795,101.5455,304.4,1,1,2020-01-25,1538,Terra,MODIS,60,6.03,293.4,4.5,N,0
1.7985,101.6964,307.5,1,1,2020-01-25,1538,Terra,MODIS,72,6.03,292.5,7.4,N,0
1.896,103.9926,306,1,1,2020-01-25,1538,Terra,MODIS,64,6.03,292.4,5.9,N,0
1.3099,102.4634,338.7,1,1,2020-01-25,1538,Terra,MODIS,100,6.03,298,40.5,N,0
5.7312,100.4945,307.4,1.1,1,2020-01-25,1539,Terra,MODIS,71,6.03,295,6.3,N,0
1.7994,101.6993,326.4,1.5,1.2,2020-01-25,1833,Aqua,MODIS,100,6.03,292.4,43.4,N,0
1.3797,104.1488,305.1,1.1,1,2020-01-25,1833,Aqua,MODIS,38,6.03,292.6,5.2,N,2
1.3783,104.1583,336.7,1.1,1,2020-01-25,1833,Aqua,MODIS,100,6.03,293.3,41,N,2
1.3168,102.4735,319,1.3,1.1,2020-01-25,1833,Aqua,MODIS,98,6.03,294.6,22.1,N,0
1.3084,102.4605,304.4,1.3,1.1,2020-01-25,1833,Aqua,MODIS,50,6.03,293.5,6.5,N,0
1.3066,102.4721,308.6,1.3,1.1,2020-01-25,1833,Aqua,MODIS,75,6.03,294.1,10.1,N,0
0.351,103.0707,305.1,1.2,1.1,2020-01-25,1833,Aqua,MODIS,63,6.03,291.5,7,N,0
6.0413,100.3781,312.3,1.1,1,2020-01-26,0357,Terra,MODIS,25,6.03,296,6.7,D,0
5.9738,100.4007,309,1.1,1,2020-01-26,0357,Terra,MODIS,26,6.03,292.5,5,D,0
5.8605,100.5425,316.2,1.1,1,2020-01-26,0357,Terra,MODIS,65,6.03,301.4,5.6,D,0
5.4834,100.5999,316.4,1.1,1,2020-01-26,0357,Terra,MODIS,42,6.03,301.7,7.2,D,0
4.2135,100.6952,312.7,1.1,1.1,2020-01-26,0357,Terra,MODIS,39,6.03,293.9,7.2,D,2
4.0717,101.1513,316.1,1.2,1.1,2020-01-26,0357,Terra,MODIS,69,6.03,298.6,9.5,D,2
1.3058,102.4753,318.9,1.6,1.2,2020-01-26,0358,Terra,MODIS,72,6.03,295,19.4,D,0
3.7397,101.5178,315.6,1.3,1.1,2020-01-26,0358,Terra,MODIS,42,6.03,297.8,8.9,D,2
2.9141,101.2956,313,1.3,1.1,2020-01-26,0358,Terra,MODIS,0,6.03,295.5,9.4,D,2
1.8584,103.001,319.6,1.7,1.3,2020-01-26,0358,Terra,MODIS,60,6.03,297.2,20.9,D,2
1.9761,101.5431,327.7,1.3,1.1,2020-01-26,0358,Terra,MODIS,81,6.03,299.8,27.5,D,0
1.9743,101.555,323.1,1.3,1.1,2020-01-26,0358,Terra,MODIS,60,6.03,298,19.2,D,0
1.9725,101.5669,317.3,1.3,1.1,2020-01-26,0358,Terra,MODIS,35,6.03,297.1,11.7,D,0
